bits,block_size,codebook,cosine,int_gemm_friendly,layer,levels,method,mxfp4_group_size,qmax,quantizer_type,relative_mse,rotation,rotation_backend,rotation_seed,scale_count,scale_granularity,sqnr_db,weight_finite_ratio,weight_inf_count,weight_kurtosis,weight_max_mean_ratio,weight_mean,weight_nan_count,weight_numel,weight_outlier_ratio_3sigma,weight_std
2,128,,0.7487295866012573,Yes-ish; needs rotation handling,model.layers.27.mlp.down_proj,,hadamard_absmax,,1,uniform integer-like,0.5877697467803955,polar_hadamard_blockwise,hadamard,0,458752,last_dim_block_absmax,2.307927370071411,1.0,0,3.2743842601776123,54.61388397216797,-3.706667826008925e-07,0,58720256,0.003060409100726247,0.010905289091169834
4,128,gaussian_lloyd_max_standard_normal,1.005008339881897,No; needs LUT/dequant or codebook-aware MAC,model.layers.27.mlp.down_proj,16,hadamard_lm,,,non-uniform codebook,0.009332109242677689,polar_hadamard_blockwise,hadamard,0,,,20.300201416015625,1.0,0,3.2743842601776123,54.61388397216797,-3.706667826008925e-07,0,58720256,0.003060409100726247,0.010905289091169834
3,128,gaussian_lloyd_max_standard_normal,0.9925129413604736,No; needs LUT/dequant or codebook-aware MAC,model.layers.27.mlp.down_proj,8,hadamard_lm,,,non-uniform codebook,0.0339772067964077,polar_hadamard_blockwise,hadamard,0,,,14.68812370300293,1.0,0,3.2743842601776123,54.61388397216797,-3.706667826008925e-07,0,58720256,0.003060409100726247,0.010905289091169834
2,128,gaussian_lloyd_max_standard_normal,0.9496340155601501,No; needs LUT/dequant or codebook-aware MAC,model.layers.27.mlp.down_proj,4,hadamard_lm,,,non-uniform codebook,0.11601126939058304,polar_hadamard_blockwise,hadamard,0,,,9.354997634887695,1.0,0,3.2743842601776123,54.61388397216797,-3.706667826008925e-07,0,58720256,0.003060409100726247,0.010905289091169834
4,128,,0.9928467273712158,Yes,model.layers.28.self_attn.q_proj,,direct_absmax,,7,uniform integer-like,0.015468822792172432,none,none,,131072,flat_block_absmax,18.105426788330078,1.0,0,4.0260009765625,22.284595489501953,1.3484224155035918e-06,0,16777216,0.00664067268371582,0.015929318964481354
3,128,,0.9611287713050842,Yes,model.layers.28.self_attn.q_proj,,direct_absmax,,3,uniform integer-like,0.08385810256004333,none,none,,131072,flat_block_absmax,10.76455020904541,1.0,0,4.0260009765625,22.284595489501953,1.3484224155035918e-06,0,16777216,0.00664067268371582,0.015929318964481354
2,128,,0.7251331806182861,Yes,model.layers.28.self_attn.q_proj,,direct_absmax,,1,uniform integer-like,0.6031472086906433,none,none,,131072,flat_block_absmax,2.1957669258117676,1.0,0,4.0260009765625,22.284595489501953,1.3484224155035918e-06,0,16777216,0.00664067268371582,0.015929318964481354
4,128,,0.994552731513977,Yes-ish; needs rotation handling,model.layers.28.self_attn.q_proj,,hadamard_absmax,,7,uniform integer-like,0.013720096088945866,polar_hadamard_blockwise,hadamard,0,131072,last_dim_block_absmax,18.626428604125977,1.0,0,4.0260009765625,22.284595489501953,1.3484224155035918e-06,0,16777216,0.00664067268371582,0.015929318964481354
3,128,,0.9660607576370239,Yes-ish; needs rotation handling,model.layers.28.self_attn.q_proj,,hadamard_absmax,,3,uniform integer-like,0.07475436478853226,polar_hadamard_blockwise,hadamard,0,131072,last_dim_block_absmax,11.263633728027344,1.0,0,4.0260009765625,22.284595489501953,1.3484224155035918e-06,0,16777216,0.00664067268371582,0.015929318964481354
2,128,,0.7431821227073669,Yes-ish; needs rotation handling,model.layers.28.self_attn.q_proj,,hadamard_absmax,,1,uniform integer-like,0.5872740745544434,polar_hadamard_blockwise,hadamard,0,131072,last_dim_block_absmax,2.311591863632202,1.0,0,4.0260009765625,22.284595489501953,1.3484224155035918e-06,0,16777216,0.00664067268371582,0.015929318964481354
4,128,gaussian_lloyd_max_standard_normal,0.9966341257095337,No; needs LUT/dequant or codebook-aware MAC,model.layers.28.self_attn.q_proj,16,hadamard_lm,,,non-uniform codebook,0.00931725837290287,polar_hadamard_blockwise,hadamard,0,,,20.307119369506836,1.0,0,4.0260009765625,22.284595489501953,1.3484224155035918e-06,0,16777216,0.00664067268371582,0.015929318964481354
3,128,gaussian_lloyd_max_standard_normal,0.9841598272323608,No; needs LUT/dequant or codebook-aware MAC,model.layers.28.self_attn.q_proj,8,hadamard_lm,,,non-uniform codebook,0.033945232629776,polar_hadamard_blockwise,hadamard,0,,,14.692212104797363,1.0,0,4.0260009765625,22.284595489501953,1.3484224155035918e-06,0,16777216,0.00664067268371582,0.015929318964481354
2,128,gaussian_lloyd_max_standard_normal,0.9415387511253357,No; needs LUT/dequant or codebook-aware MAC,model.layers.28.self_attn.q_proj,4,hadamard_lm,,,non-uniform codebook,0.115925632417202,polar_hadamard_blockwise,hadamard,0,,,9.35820484161377,1.0,0,4.0260009765625,22.284595489501953,1.3484224155035918e-06,0,16777216,0.00664067268371582,0.015929318964481354
4,128,,0.9909168481826782,Yes,model.layers.28.self_attn.k_proj,,direct_absmax,,7,uniform integer-like,0.018323339521884918,none,none,,32768,flat_block_absmax,17.369953155517578,1.0,0,4.39467716217041,15.830975532531738,1.4788806765864138e-06,0,4194304,0.006638050079345703,0.023204835131764412
3,128,,0.9542000889778137,Yes,model.layers.28.self_attn.k_proj,,direct_absmax,,3,uniform integer-like,0.09795272350311279,none,none,,32768,flat_block_absmax,10.089835166931152,1.0,0,4.39467716217041,15.830975532531738,1.4788806765864138e-06,0,4194304,0.006638050079345703,0.023204835131764412
2,128,,0.7068631649017334,Yes,model.layers.28.self_attn.k_proj,,direct_absmax,,1,uniform integer-like,0.6170541048049927,none,none,,32768,flat_block_absmax,2.0967676639556885,1.0,0,4.39467716217041,15.830975532531738,1.4788806765864138e-06,0,4194304,0.006638050079345703,0.023204835131764412
4,128,,0.9932818412780762,Yes-ish; needs rotation handling,model.layers.28.self_attn.k_proj,,hadamard_absmax,,7,uniform integer-like,0.013708120211958885,polar_hadamard_blockwise,hadamard,0,32768,last_dim_block_absmax,18.630220413208008,1.0,0,4.39467716217041,15.830975532531738,1.4788806765864138e-06,0,4194304,0.006638050079345703,0.023204835131764412
3,128,,0.9647998809814453,Yes-ish; needs rotation handling,model.layers.28.self_attn.k_proj,,hadamard_absmax,,3,uniform integer-like,0.07468128204345703,polar_hadamard_blockwise,hadamard,0,32768,last_dim_block_absmax,11.267882347106934,1.0,0,4.39467716217041,15.830975532531738,1.4788806765864138e-06,0,4194304,0.006638050079345703,0.023204835131764412
2,128,,0.742132306098938,Yes-ish; needs rotation handling,model.layers.28.self_attn.k_proj,,hadamard_absmax,,1,uniform integer-like,0.5873247385025024,polar_hadamard_blockwise,hadamard,0,32768,last_dim_block_absmax,2.3112173080444336,1.0,0,4.39467716217041,15.830975532531738,1.4788806765864138e-06,0,4194304,0.006638050079345703,0.023204835131764412
4,128,gaussian_lloyd_max_standard_normal,0.9953948259353638,No; needs LUT/dequant or codebook-aware MAC,model.layers.28.self_attn.k_proj,16,hadamard_lm,,,non-uniform codebook,0.009306388907134533,polar_hadamard_blockwise,hadamard,0,,,20.31218719482422,1.0,0,4.39467716217041,15.830975532531738,1.4788806765864138e-06,0,4194304,0.006638050079345703,0.023204835131764412
3,128,gaussian_lloyd_max_standard_normal,0.9829587936401367,No; needs LUT/dequant or codebook-aware MAC,model.layers.28.self_attn.k_proj,8,hadamard_lm,,,non-uniform codebook,0.03390562906861305,polar_hadamard_blockwise,hadamard,0,,,14.697282791137695,1.0,0,4.39467716217041,15.830975532531738,1.4788806765864138e-06,0,4194304,0.006638050079345703,0.023204835131764412
2,128,gaussian_lloyd_max_standard_normal,0.9404271245002747,No; needs LUT/dequant or codebook-aware MAC,model.layers.28.self_attn.k_proj,4,hadamard_lm,,,non-uniform codebook,0.11569572240114212,polar_hadamard_blockwise,hadamard,0,,,9.366827011108398,1.0,0,4.39467716217041,15.830975532531738,1.4788806765864138e-06,0,4194304,0.006638050079345703,0.023204835131764412
4,128,,0.9922186732292175,Yes,model.layers.28.self_attn.v_proj,,direct_absmax,,7,uniform integer-like,0.015686167404055595,none,none,,32768,flat_block_absmax,18.044832229614258,1.0,0,3.530892848968506,14.00910472869873,6.4969290178851224e-06,0,4194304,0.005076885223388672,0.013811575248837471
3,128,,0.9602552652359009,Yes,model.layers.28.self_attn.v_proj,,direct_absmax,,3,uniform integer-like,0.08475383371114731,none,none,,32768,flat_block_absmax,10.718406677246094,1.0,0,3.530892848968506,14.00910472869873,6.4969290178851224e-06,0,4194304,0.005076885223388672,0.013811575248837471
2,128,,0.724757194519043,Yes,model.layers.28.self_attn.v_proj,,direct_absmax,,1,uniform integer-like,0.6016407012939453,none,none,,32768,flat_block_absmax,2.20662784576416,1.0,0,3.530892848968506,14.00910472869873,6.4969290178851224e-06,0,4194304,0.005076885223388672,0.013811575248837471
4,128,,0.9932954907417297,Yes-ish; needs rotation handling,model.layers.28.self_attn.v_proj,,hadamard_absmax,,7,uniform integer-like,0.013687697239220142,polar_hadamard_blockwise,hadamard,0,32768,last_dim_block_absmax,18.636695861816406,1.0,0,3.530892848968506,14.00910472869873,6.4969290178851224e-06,0,4194304,0.005076885223388672,0.013811575248837471
3,128,,0.9648358821868896,Yes-ish; needs rotation handling,model.layers.28.self_attn.v_proj,,hadamard_absmax,,3,uniform integer-like,0.07455180585384369,polar_hadamard_blockwise,hadamard,0,32768,last_dim_block_absmax,11.27541732788086,1.0,0,3.530892848968506,14.00910472869873,6.4969290178851224e-06,0,4194304,0.005076885223388672,0.013811575248837471
2,128,,0.7425353527069092,Yes-ish; needs rotation handling,model.layers.28.self_attn.v_proj,,hadamard_absmax,,1,uniform integer-like,0.5866629481315613,polar_hadamard_blockwise,hadamard,0,32768,last_dim_block_absmax,2.3161134719848633,1.0,0,3.530892848968506,14.00910472869873,6.4969290178851224e-06,0,4194304,0.005076885223388672,0.013811575248837471
4,128,gaussian_lloyd_max_standard_normal,0.9953984022140503,No; needs LUT/dequant or codebook-aware MAC,model.layers.28.self_attn.v_proj,16,hadamard_lm,,,non-uniform codebook,0.009305814281105995,polar_hadamard_blockwise,hadamard,0,,,20.312458038330078,1.0,0,3.530892848968506,14.00910472869873,6.4969290178851224e-06,0,4194304,0.005076885223388672,0.013811575248837471
